label,sentence
0,"I thought I remembered another recent Excel disaster ‰ÛÓ and sure enough, spreadsheet coding played a role in the London Whale disaster at JP Morgan: After subtracting the old rate from the new rate, the spreadsheet divided by their sum instead of their average, as the modeler had intended."
0,This error likely had the effect of muting volatility by a factor of two and of lowering the VaR .
0,.
0,.
0,2
1,"There's going to be some back and forth about modeling strategies, data choice, and so on, and I'm pretty sure some people will try to say that R-R were basically right."
1,"At this point, however, it's reasonably clear what the data will say, because others have created data sets that more or less match what R-R claimed to have looked at; e.g., this working paper from the OECD."
0,"Here, for example, is growth for developed countries starting in 1790: There is a negative correlation between debt and growth in the data; we can argue about how much of this represents reverse correlation."
0,"There is not, however, any red line at 90 percent."
0,"And that red line has been crucial to R-R's influence ‰ÛÓ without the ‰ÛÏOMG, we're going to cross 90 percent unless we go for austerity now now now‰Ûù factor, the paper would never have had the influence it's had."
0,3
0,It's important to make a distinction between the R-R book ‰ÛÏThis time is different‰Ûù and the paper.
0,The paper got undeserved credibility from the book; now the book may be devalued by the paper.
0,But they're quite different.
0,"The book had a sound empirical strategy: it focused only on extreme events, then described what happened around those events."
0,"Because of the severity of the shock, it was reasonable to infer that whatever happened around crises was in fact crisis-related, so problems of causation were sidestepped."
0,"The paper didn't do any of that ‰ÛÓ it just looked at simple correlations, without making any effort to untangle causation."
0,It wasn't worthy of the authors.
0,"And they behaved badly by digging in when critiques surfaced, rather than responding with a good-faith effort to sort out what was really happening."
0,"Again, however, the larger story is the evident urge of Very Serious People to find excuses for inflicting pain."
0,There's an interesting discussion underway about whether rising population necessarily leads to rising land prices over time.
0,"Bill McBride of Calculated Risk says yes: A key reason for the upward slope in real house prices is because some areas are land constrained, and with an increasing population, the value of land increases faster than inflation."
0,"Noah Smith disagrees, because land isn't really particularly scarce ‰ÛÓ when we see high land prices in some metro areas, it's all about the agglomeration effects, which could go in various directions over time."
1,"My first reaction to Smith's comment was that it might not matter very much, because new metropolitan areas are very hard to create; there may be plenty of land around Lubbock, but nobody's going to move there, so a growing population has to squeeze into the metropolitan areas we have."
0,"But then I realized that this might not be the last word either; even if people want to stay in existing metro areas, they can hive off ‰ÛÏedge cities‰Ûù at the, um, edges of these metro areas, so that the relevant population density ‰ÛÓ the density that makes land in or near urban hubs expensive ‰ÛÓ might not rise even if the overall population of the metro area goes up."
0,And we have data!
0,"Via Richard Florida, new work by the Census (pdf) calculates ‰ÛÏpopulation-weighted density‰Ûù ‰ÛÓ a weighted average of density across census tracts, where the tracts are weighted not by land area but by population; this gives a much better idea of how the average person lives."
0,"As Florida points out, the new measure conveys a much better sense of how metros differ."
0,"For example, by the standard density measure Los Angeles is actually denser than New York, basically because LA is hemmed in by mountains, limiting how far the sprawl/commuting zone can reach."
